LoanID,Servicing Fee Percentage,Servicing Fee Flat Dollar,Servicing Advance Methodology,MERS Originator Number,Originator Name,Loan Group,Loan Number,Alt ID,Dummy ID,Amortization Type,Lien Position,Heloc Indicator,Loan Purpose,Cash Out Amount,Total Origination and Discount Points in Dollars,High Cost Indicator,Relocation Loan Indicator,Broker Indicator,Channel,Escrow Indicator,Senior Loan Amounts,Loan Type of Most Senior Lien,Junior Mortgage Balance,Origination Date of Most Senior Loan,Origination Date,Original Loan Amount,Original Interest Rate,Original Amortization Term,Original Term to Maturity,First Payment Date of Loan,Interest Type Indicator,Original Interest Only Term,Buy Down Period,HELOC Draw Period,Current Loan Amount,Current Interest Rate,Current Payment Amount Due,Interest Paid Through Date,Current Payment Status,Index Type,ARM Look Back Days,Gross Margin,ARM Round Flag,ARM Rounding Factor,Initial Fixed Rate Period,Initial Interest Rate Cap Change Up,Initial Interest Rate Cap Change Down,Subsequent Interest Rate Reset Period,Subsequent Interest Rate Change Up,Subsequent Interest Rate Change Down,Lifetime Maximum Rate Ceiling,Lifetime Minimum Rate Floor,Prepayment Penalty Calculation,Prepayment Penalty Type,Prepayment Penalty Total Term,Prepayment Penalty Hard Term,Primary Borrower ID,Number of Mortgaged Properties,Total Number of Borrowers,Self Employment Flag,Current Other Monthly Payment,Length Of Employment Borrower,Length of Employment Co-Borrower,Years in Home,FICO Model Used,Most Recent FICO Date,Primary Borrower Original FICO Equifax,Primary Borrower Original FICO Experian,Primary Borrower Original FICO Transunion,Co-Borrower Original FICO Equifax,Co-Borrower Original FICO Experian,Co-Borrower Original FICO Transunion,Original Primary Borrower FICO,Original Co-Borrower FICO,Original Third Borrower FICO,Updated FICO Date,Updated Primary Borrower FICO,Updated Co-Borrower FICO,Credit Report Longest Trade Line,Credit Report Maximum Trade Line,Credit Report Number of Trade Lines,Credit Line Usage Ratio,Most Recent 24 Month Pay History,Months Bankruptcy,Months Foreclosure,Months Short Sale,Months DIL,Primary Borrower Wage Income,Co-Borrower Wage Income,Primary Borrower Other Income,Co-Borrower Other Income,Co-Mortgagor Income,All Borrower Wage Income,All Borrower Total Income,4506T Indicator,Borrower Income Verification Level,Co-Borrower Income Verification Level,Borrower Employment Verification Level,Co-Borrower Employment Verification Level,Borrower Asset Verification Level,Co-Borrower Asset Verification Level, Liquid Cash Reserves , Monthly Debt All Borrowers ,Originator DTI,Fully Indexed Rate,Qualification Method,Percentage of Down Payment From Borrower Own Funds,City,State,Postal Code,Property Type,Occupancy,Sales Price,Original Appraised Property Value,Original Property Valuation Type,Original Property Valuation Date,Original Automated Valuation Model AVM Model Name,Original AVM Confidence Score,Most Recent Property Value,Most Recent Property Valuation Type,Most Recent Property Valuation Date,Most Recent AVM Model Name,Most Recent AVM Confidence Score, Value Used for LTV ,Original CLTV,Original LTV,Original Pledged Assets,UW Exception,Qualifying Rate,Application Date,Date of Bankruptcy,BK Chapter,Date of Foreclosure,Date of Short Sale,Date of DIL,Date of Credit Event,TRID,ATR Loan Type,Non-QM Reason,Loan Category,Loan Type,Loan Program,Doc Type,Bank Statement/1099 Flag,Business/Personal Bank Statement,Bank Statement/1099 Months,Months of Income Verification,First Time Homebuyer?,Borrower Retired Flag,Co-Borrower Retired Flag,Borrower US Citizen,Co-Borrower US Citizen,Borrower Perm Resident Alien,Co-Borrower Perm Resident Alien,Foreign National Flag,Borrower Vesting Org Type,Lease In Place Flag,Actual In Place Rent,Third Party Market Rent,Third Party Rent Source ,Rental Income Used for DSCR,Rental Income Source Used for DSCR,PITIA,Debt Service Ratio,Servicing Administrator,Servicing Released/Retained,Modification (Y/N),Date of Modification,Number_of_Mods,Modification_Type,Rem_Term_Post_Mod,Mat_Date_Post_Mod,P_I_Pmt_Post_Mod,P_I_Pmt_Pre_Mod,Rate_Post_Mod,Rate_Pre_Mod_,Deferral (Y/N),Date of Deferral,Deferred Balances,Months of Payment Deferred,Forbearance Granted Flag,Effective Date of Forbearance,Forbearance End Date,Forbearance Extension/Expiration
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802007145818,,212781907,1,1,,6,0,"6,375",,,1,2,4,,,,,9/22/2020,"318,750.00",6.000,360,360,11/1/2020,2,0,,,"317,471.17",6.000,"1,911.07",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,1,1,711.30,10.00,,,1,8/6/2020,753,768,763,,,,763,,,,,,,,,,000,,,,,"12,797",0,0,0,,"12,797","12,797",0,3,,3,,4,,"79,220","3,005",23.484,,1,,Lawrenceville,NJ,08648,1,1,"375,000","382,000",3,8/21/2020,,,,,,,,"375,000",85.000,85.000,,,6.000,7/31/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,Y,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802007145884,,212843788,1,1,,6,0,"5,844",,,1,2,4,,,,,9/30/2020,"194,793.00",5.875,360,360,11/1/2020,2,0,,,"193,992.75",5.875,"1,152.27",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,1,1,334.96,7.83,,,1,9/1/2020,745,743,711,,,,743,,,2/5/2021,751,,,,,,000,,,,,0,0,"8,089",0,,0,"8,089",0,3,,3,,4,,"9,275","2,806",34.692,,1,,Danville,KY,40422,1,1,"229,168","233,000",3,8/24/2020,,,,,,,,"229,168",85.000,85.000,,,5.875,7/31/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Personal Bank Statements,Personal Bank Statements (24 Months),Y,Personal,24,23,Y,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008145937,,212423143,1,1,,7,0,"5,625",,,1,2,4,,,,,9/9/2020,"225,000.00",5.875,360,360,11/1/2020,2,0,,,"224,075.65",5.875,"1,330.96",1/1/2021,Current,,,,,,,,,,,,,,,1,36,36,,2,1,1,439.85,24.42,,,1,8/14/2020,807,799,802,,,,802,,,,,,,,,,000,,,,,0,0,"11,399",0,,0,"11,399",0,3,,3,,4,,"51,031","4,847",42.523,,1,,Scottsdale,AZ,85258,3,3,"300,000","300,000",3,8/7/2020,,,,,,,,"300,000",75.000,75.000,,,5.875,8/3/2020,, ,,,,,n.a.,Exempt,,,Bank Statement,24 Month Personal Bank Statements,Personal Bank Statements (24 Months),Y,Personal,24,24,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.500,,1,1013016,Angel Oak Mortgage Solutions,1,802008145976,,212575495,1,1,,7,0,"1,958",,,1,2,4,,,,,9/10/2020,"195,750.00",6.750,360,360,11/1/2020,2,0,,,"195,070.14",6.750,"1,269.63",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,9,2,99,389.01,0.00,,,1,8/17/2020,768,771,778,739,758,755,771,755,,2/5/2021,733,,,,,,000,,,,,0,0,0,0,,0,0,0,,,,,4,4,"173,569","6,821",,,1,,Minneapolis,MN,55414,1,3,"261,000","264,500",3,8/11/2020,,,,,,,,"261,000",75.000,75.000,,,6.750,8/4/2020,, ,,,,,n.a.,Exempt,,,Investor Cash Flow,Investor Cash Flow,Investor Cash Flow,N,,,,N,,,Y,Y,N,N,N, ,N,,"2,600",Appraisal,"2,600",Third Party Rental Source,"1,658.64",1.568,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008145988,,2021010201,1,1,,7,0,"8,075",,,1,2,4,,,,,9/23/2020,"646,000.00",6.625,360,360,11/1/2020,2,0,,,"643,701.25",6.625,"4,136.41",2/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,1,856.95,4.00,,,1,8/14/2020,699,736,714,,,,714,,,2/5/2021,716,,,,,,000,,,,,0,0,"31,196",0,,0,"31,196",0,3,,3,,4,,"83,011","10,368",33.236,,1,,Tustin,CA,92780,1,1,"760,000","760,000",3,8/13/2020,,,,,,,,"760,000",85.000,85.000,,,6.625,8/4/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146028,,212575500,1,1,,7,0,"14,302",,,1,2,4,,,,,9/9/2020,"715,105.00",5.375,360,360,11/1/2020,2,0,,,"707,039.28",5.375,"4,004.38",2/1/2021,Current,,,,,,,,,,,,,,,, , ,,,2,1,431.86,3.75,3.75,,1,8/11/2020,794,796,804,795,796,775,796,795,,2/5/2021,786,,,,,,000,,,,,0,0,"10,088","10,088",,0,"20,176",0,3,3,3,3,4,4,"75,325","5,173",25.641,,1,,Garden Grove,CA,92840,7,1,"953,473","955,000",3,8/18/2020,,,,,,,,"953,473",75.000,75.000,,,5.375,8/4/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146053,,212781926,1,1,,7,0,"7,740",,,1,2,4,,,,,9/22/2020,"516,000.00",6.375,360,360,11/1/2020,2,0,,,"495,784.64",6.375,"3,219.17",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,2,1,"1,219.51",19.50,0.00,,1,8/10/2020,791,797,776,806,820,808,791,808,,2/5/2021,795,,,,,,000,,,,,0,0,"25,831",0,,0,"25,831",0,3,1,3,1,4,1,"120,351","5,758",22.290,,1,,Bettendorf,IA,52722,1,1,"645,000","645,000",3,9/1/2020,,,,,,,,"645,000",80.000,80.000,,,6.375,8/5/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Personal Bank Statements,Personal Bank Statements (24 Months),Y,Personal,24,24,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146054,,212843809,1,1,,3,"878,718","25,804",,,1,2,4,,,,,9/25/2020,"1,290,180.00",4.875,360,360,11/1/2020,2,0,,,"1,283,795.69",4.875,"6,827.74",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,1,"1,867.82",35.00,,10.00,1,8/12/2020,773,757,766,,,,766,,,2/5/2021,743,,,,,,000,,,,,0,0,"30,362",0,,0,"30,362",0,3,,3,,4,,"560,112","10,579",34.842,,1,,Lantana,FL,33462,1,1,0,"2,150,300",3,8/26/2020,,,,,,,,"2,150,300",60.000,60.000,,,4.875,8/5/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,23,,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146100,,212843798,1,1,,7,0,"2,805",,,1,2,4,,,,,9/30/2020,"330,000.00",5.375,360,360,11/1/2020,2,0,,,"328,510.90",5.375,"1,847.91",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,2,1,"1,226.05",10.00,10.00,,1,8/13/2020,806,794,778,796,784,795,794,795,,2/5/2021,760,,,,,,000,,,,,0,"2,600","5,386",0,,"2,600","7,986",0,3,3,3,3,4,4,"596,488","3,786",47.407,,1,,Boca Raton,FL,33433,7,1,"440,000","465,000",3,8/13/2020,,,,,,,,"440,000",75.000,75.000,,,5.375,8/5/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Personal Bank Statements,Personal Bank Statements (24 Months),Y,Personal,24,24,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.500,,1,1013016,Angel Oak Mortgage Solutions,1,802008146159,,212913115,1,1,,7,0,"4,344",,,1,2,4,,,,,9/28/2020,"217,200.00",6.875,360,360,11/1/2020,2,0,,,"216,463.81",6.875,"1,426.85",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,99,490.53,0.00,,,1,8/11/2020,797,762,794,,,,794,,,2/5/2021,740,,,,,,000,,,,,0,0,0,0,,0,0,0,,,,,4,,"13,725","4,233",,,1,,Old Saybrook,CT,06475,1,3,"289,600","300,000",3,8/24/2020,,,,,,,,"289,600",75.000,75.000,,,6.875,8/6/2020,, ,,,,,n.a.,Exempt,,,Investor Cash Flow,Investor Cash Flow,Investor Cash Flow,N,,,,N,,,Y,,N,,N, ,N,,"2,200",Appraisal,"2,200",Third Party Rental Source,"1,917.38",1.147,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146188,,2021010202,1,1,,6,0,"12,200",,,1,2,4,,,,,9/10/2020,"976,000.00",5.625,360,360,11/1/2020,2,0,,,"971,494.11",5.625,"5,618.41",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,2,1,"1,520.96",10.17,10.17,,1,8/14/2020,803,775,769,776,778,786,775,778,,2/5/2021,759,,,,,,000,,,,,0,0,"19,534","19,534",,0,"39,068",0,3,3,3,3,4,4,"409,823","7,867",20.138,,1,,Fallbrook,CA,92028,7,1,"1,220,000","1,220,000",3,8/19/2020,,,,,,,,"1,220,000",80.000,80.000,,,5.625,8/7/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,Y,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146217,,212781943,1,1,,7,0,"4,000",,,1,2,4,,,,,9/23/2020,"320,000.00",5.875,360,360,11/1/2020,2,0,,,"318,685.37",5.875,"1,892.92",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,2,1,1,376.41,5.08,,,1,8/12/2020,711,748,696,,,,711,,,2/5/2021,701,,,,,,000,,,,,"16,549",0,0,0,,"16,549","16,549",0,3,,3,,4,,"26,705","5,395",32.602,,1,,Bear,DE,19701,1,1,"400,000","400,000",3,8/20/2020,,,,,,,,"400,000",80.000,80.000,,,5.875,8/9/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146242,,212575519,1,1,,7,0,"8,160",,,1,2,4,,,,,9/8/2020,"408,000.00",7.125,360,360,11/1/2020,2,0,,,"406,683.25",7.125,"2,748.77",12/1/2020,30-59 Days,,,,,,,,,,,,,,,, , ,,,1,1,706.20,10.50,,,1,8/13/2020,695,714,674,,,,695,,,2/5/2021,653,,,,,,001,,,,,0,0,"12,682",0,,0,"12,682",0,3,,3,,4,,"27,579","5,724",45.136,,1,,Pendergrass,GA,30567,1,1,"480,000","480,000",3,8/19/2020,,,,,,,,"480,000",85.000,85.000,,,7.125,8/10/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146283,,212575541,1,1,,7,0,"17,106",,,1,2,4,,,,,9/11/2020,"977,500.00",5.750,360,360,11/1/2020,2,0,,,"973,388.29",5.750,"5,704.42",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,1,"1,846.74",2.00,,,1,8/17/2020,773,759,764,,,,764,,,2/5/2021,751,,,,,,000,,,,,0,0,"79,000",0,,0,"79,000",0,3,,3,,4,,"504,276","12,272",15.534,,1,,Lansdale,PA,19446,7,1,"1,150,000","1,150,000",3,8/24/2020,,,,,,,,"1,150,000",85.000,85.000,,,5.750,8/11/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146292,,212575555,1,1,,6,0,"8,800",,,1,2,4,,,,,9/11/2020,"880,000.00",5.500,360,360,11/1/2020,2,0,,,"876,120.60",5.500,"4,996.54",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,1,1,866.70,4.00,,,1,8/17/2020,806,789,776,,,,789,,,2/5/2021,793,,,,,,000,,,,,"20,294",0,0,0,,"20,294","20,294",0,3,,3,,4,,"98,975","7,660",37.746,,1,,Woodland Hls,CA,91367,1,1,"1,100,000","1,100,000",3,8/20/2020,,,,,,,,"1,100,000",80.000,80.000,,,5.500,8/11/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,Y,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146296,,212575548,1,1,,7,0,"2,363",,,1,2,4,,,,,9/10/2020,"189,000.00",6.000,360,360,11/1/2020,2,0,,,"188,241.73",6.000,"1,133.15",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,1,1,417.40,6.08,,,1,8/17/2020,727,734,731,,,,731,,,2/5/2021,723,,,,,,000,69,,,,"3,865",0,"1,429",0,,"3,865","5,294",0,3,,3,,4,,"37,835","1,705",32.200,,1,,Cape Coral,FL,33990,1,1,"309,000","350,000",3,8/20/2020,,,,,,,,"309,000",61.165,61.165,,,6.000,8/11/2020,5/1/2015,13,,,,5/1/2015,Y,Non-QM,,,Bank Statement,24 Month Personal Bank Statements,Personal Bank Statements (24 Months),Y,Personal,24,24,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146362,,212843793,1,1,,7,0,0,,,1,2,4,,,,,9/23/2020,"1,080,000.00",5.875,360,360,11/1/2020,2,0,,,"1,074,771.24",5.875,"6,388.61",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,6,2,1,"1,350.00",8.50,8.50,,1,9/11/2020,756,748,756,667,790,747,756,747,,2/5/2021,711,,,,,,000,,,,,0,0,"41,512","4,583",,0,"46,095",1,5,5,3,3,4,4,"165,859","22,892",49.662,,1,,Bermuda Dunes,CA,92203,1,1,"1,200,000","1,200,000",3,8/21/2020,,,,,,,,"1,200,000",90.000,90.000,,,5.875,8/12/2020,, ,,,,,Y,Non-QM,,,Platinum,Platinum,Full Documentation (24 Months),N,,,,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146368,,212575544,1,1,,7,0,"15,000",,,1,2,4,,,,,9/9/2020,"1,797,400.00",5.250,360,360,11/1/2020,2,0,,,"1,789,099.00",5.250,"9,925.31",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,2,2,1,"4,111.16",2.50,0.00,,1,8/17/2020,727,783,768,775,798,755,768,775,,2/5/2021,768,,,,,,000,,,,,"52,965",0,0,0,,"52,965","52,965",0,3,1,3,1,4,4,"751,171","26,481",49.998,,1,,Austin,TX,78704,1,1,"2,570,000","2,580,000",3,8/21/2020,,,,,,,,"2,570,000",69.938,69.938,,,5.250,8/12/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146374,,212843784,1,1,,6,0,"5,738",,,1,2,4,,,,,9/30/2020,"382,500.00",7.125,360,360,11/1/2020,2,0,,,"381,265.55",7.125,"2,576.97",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,1,1,752.28,9.42,,,1,8/26/2020,675,706,695,,,,695,,,2/5/2021,702,,,,,,000,,,,,"11,583",0,0,0,,"11,583","11,583",0,3,,3,,4,,"64,078","4,968",42.893,,1,,Ft Lauderdale,FL,33304,1,1,"450,000","450,000",3,8/20/2020,,,,,,,,"450,000",85.000,85.000,,,7.125,8/12/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Personal Bank Statements,Personal Bank Statements (24 Months),Y,Personal,24,24,Y,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146395,,212781928,1,1,,7,0,"35,000",,,1,2,4,,,,,9/22/2020,"1,999,999.00",5.750,360,360,11/1/2020,2,0,,,"1,991,586.29",5.750,"11,671.45",2/1/2021,Current,,,,,,,,,,,,,,,, , ,,2,1,1,"3,838.28",22.58,,,1,8/17/2020,733,743,767,,,,743,,,2/5/2021,738,,,,,,000,,,,,0,0,"85,625",0,,0,"85,625",1,5,,3,,4,,"491,233","21,567",25.187,,1,,Delray Beach,FL,33484,7,1,"2,500,000","2,500,000",3,8/20/2020,,,,,,,,"2,500,000",80.000,80.000,,,5.750,8/12/2020,, ,,,,,Y,Non-QM,,,Platinum,Platinum,Full Documentation (24 Months),N,,,,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146410,,212843801,1,1,,7,0,"8,330",,,1,2,4,,,,,9/11/2020,"333,200.00",6.125,360,360,11/1/2020,2,0,,,"331,894.64",6.125,"2,024.56",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,2,1,"1,075.21",30.00,0.00,,1,8/17/2020,814,801,809,798,775,793,809,793,,2/5/2021,783,,,,,,000,,,,,0,0,"11,612",0,,0,"11,612",0,3,1,3,1,4,4,"130,097","5,719",49.248,,1,,Hoffman Estates,IL,60192,1,1,"392,000","392,000",3,8/21/2020,,,,,,,,"392,000",85.000,85.000,,,6.125,8/12/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,Y,N,N,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146509,,2021010203,1,1,,7,0,0,,,1,2,4,,,,,9/24/2020,"485,888.00",5.875,360,360,11/1/2020,2,0,,,"481,792.42",5.875,"2,874.21",1/1/2021,Current,,,,,,,,,,,,,,,1,36,36,007,7,1,1,"1,237.85",7.25,,,1,8/28/2020,778,757,780,,,,778,,,,,,,,,,000,,,,,0,0,"115,152",0,,0,"115,152",0,3,,3,,4,,"674,920","24,363",21.157,,1,,Jacksonville,FL,32223,7,3,"747,521","750,000",3,9/2/2020,,,,,,,,"747,521",65.000,65.000,,,5.875,8/13/2020,, ,,,,,n.a.,Exempt,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,24,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146516,,212580901,1,1,,6,0,"4,548",,,1,2,4,,,,,9/21/2020,"181,900.00",6.375,360,360,11/1/2020,2,0,,,"181,072.11",6.375,"1,134.82",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,1,1,216.17,2.00,,,1,8/26/2020,747,751,749,,,,749,,,2/5/2021,745,,,,,,000,,,,,"50,000",0,0,0,,"50,000","50,000",0,3,,3,,4,,"45,775","2,911",5.822,,1,,White Hall,AR,71602,1,1,"214,000","214,500",3,8/18/2020,,,,,,,,"214,000",85.000,85.000,,,6.375,8/14/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,Y,,,N,,Y,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146522,,212781931,1,1,,3,"58,239","8,100",,,1,2,4,,,,,9/18/2020,"270,000.00",6.375,360,360,11/1/2020,2,0,,,"268,991.71",6.375,"1,684.45",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,1,319.80,25.00,,20.00,1,8/19/2020,689,702,689,,,,689,,,2/5/2021,682,,,,,,000,,,,,0,0,"13,299",0,,0,"13,299",0,3,,3,,1,,"59,941","3,219",24.207,,1,,Colton,CA,92324,1,1,0,"362,000",3,9/3/2020,,,,,,,,"362,000",74.586,74.586,,,6.375,8/14/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Business Bank Statements,Business Bank Statements (24 Months),Y,Business,24,22,,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146581,,212781930,1,1,,7,0,"15,000",,,1,2,4,,,,,9/23/2020,"1,500,000.00",5.999,360,360,11/1/2020,2,0,,,"1,493,980.89",5.999,"8,992.29",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,1,1,1,"3,323.21",4.83,,,1,8/27/2020,648,702,710,,,,702,,,2/5/2021,703,,,,,,000,,,,,0,0,"50,000",0,,0,"50,000",0,3,,3,,4,,"157,152","17,588",35.175,,1,,Pinecrest,FL,33156,1,1,"2,000,000","2,000,000",3,8/25/2020,,,,,,,,"2,000,000",75.000,75.000,,,5.999,8/17/2020,, ,,,,,Y,Non-QM,,,Bank Statement,12 Month Business Bank Statements,Business Bank Statements (12 to 23 Months),Y,Business,12,12,N,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
1000938,0.375,,1,1013016,Angel Oak Mortgage Solutions,1,802008146617,,212843816,1,1,,3,"1,919,682","40,000",,,1,2,4,,,,,9/25/2020,"2,000,000.00",5.875,360,360,11/1/2020,2,0,,,"1,991,783.53",5.875,"11,830.76",1/1/2021,Current,,,,,,,,,,,,,,,, , ,,,1,1,"2,659.27",3.58,,0.00,1,8/24/2020,734,771,736,,,,736,,,2/5/2021,695,,,,,,000,,,,,0,0,"61,152",0,,0,"61,152",0,3,,3,,4,,"2,810,508","15,304",25.026,,1,,Atlanta,GA,30306,1,1,0,"2,600,000",3,9/7/2020,,,,,,,,"2,600,000",76.923,76.923,,,5.875,8/18/2020,, ,,,,,Y,Non-QM,,,Bank Statement,24 Month Personal Bank Statements,Personal Bank Statements (24 Months),Y,Personal,24,24,,,,Y,,N,,N, ,,,,,,,,,AOHL,Released,N,,,,,,,,,,N,,0.00,0,N,,,
